Categoria,Titulo,Conteudo,Palavras chave,Url
Rejeições NFE,Rejeição: 410 - UF informada no campo cUF não é atendida pelo Web Service. - OK,"Detalhes do erro
A Rejeição indica que ao emitir uma NF-e com o campo cUF preenchido com uma UF não atendida pela UF de recepção do documento a rejeição 410 irá ocorrer.

 

      Na prática, o que isso significa?

Quando um contribuinte se depara com a Rejeição (410): “UF informada no campo cUF não é atendida pelo webservice”, isto implica que foi informado um código do estado incorreto, em que o webservice que está recebendo o XML não atende esta UF ou o webservice que está sendo setado para o envio do documento não é o correto.

 

Dicas de Correção
Para resolver a Rejeição 410: UF informada no campo cUF não é atendida pelo webservice, verifique se o código da UF informada no campo cUF da NF-e está correto em relação a UF do WebService que está fazendo a recepção do documento. Pois existem estados que não possuem WebService próprio e são atendidos para outros estados da federação. Então para resolver essa rejeição verifique se a UF de recepção atende a UF informada na NF-e.

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-410
Rejeições NFE,Rejeição: 411 - Campo versaoDados inexistente no elemento nfeCabecMsg do SOAP Header. - OK,"Detalhes do Erro
O campo versaoDados presente no elemento NFeCabecMsg deve obrigatoriamente ser informado na estrutura padrão SOAP no XML da SEFAZ. Caso não informar o campo, ou informar incorretamente será retornada à rejeição.

 

Dicas de Correção
Este problema ocorre devido a falhas na configuração do software do emissor.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-411
Rejeições NFE,Rejeição: 416 - Falha na descompactação da área de dados. - OK,"Detalhes do Erro
Este processo de descompactação dos dados é realizado pela SEFAZ no momento em que recebe do sistema emissor um documento inválido para leitura.
A SEFAZ permite com que os sistemas emissores de NF-e compactem os arquivos para envio, diminuindo o tráfego de dados na rede e tornando o processo mais ágil.
Caso o processo de compactação dos dados for realizado de uma forma incorreta a SEFAZ irá retornar a rejeição 

 

Dicas de Correção
Analisar a falha e compactar novamente no padrão GZip.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-416
Rejeições NFE,Rejeição: 417 - Total do ICMS superior ao valor limite estabelecido. - OK,"Detalhes do Erro
A rejeição 417 ocorre quando o valor total do ICMS ultrapassa o valor limite estabelecido pela UF do emitente.

 

Dicas de Correção
Em cadastros gerais > cadastros iniciais > regras de ICMS, necessário ajustar as informações pertinentes a ICMS de acordo com a informação passada pela contabilidade.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-417
Rejeições NFE,Rejeição: 418 - Total do ICMS ST superior ao valor limite estabelecido. - OK,"Detalhes do Erro
A rejeição 418 ocorre quando o valor total do ICMS-ST ultrapassa o valor limite estabelecido pela UF do emitente.

 

Dicas de Correção
Em cadastros gerais > cadastros iniciais > regras de ICMS ST, necessário ajustar as informações pertinentes a ICMS de acordo com a informação passada pela contabilidade.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-418
Rejeições NFE,Rejeição: 420 - Cancelamento para NF-e já cancelada. - OK,"Detalhes do Erro
A Rejeição indica que já existe uma NF-e com mesma Numeração e Série cancelada junto à base de dados da SEFAZ, ou seja, quando há uma segunda solicitação de cancelamento para uma mesma NF-e, que já se encontra cancelada.

 

Dicas de Correção
Em vendas > NF-e Federal, clicar na lupa de consulta para realizar o sincronismo da nota.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-420
Rejeições NFE,Rejeição: 450 - Modelo da NF-e diferente de 55. - OK,"Detalhes do Erro
Ao emitir uma NF-e com o modelo diferente de 55, será retornado da SEFAZ a rejeição 450 – Modelo da NF-e diferente de 55.

 

      Localizando a informação:

Utilizando o Gestão DF-e, acesse as opções [Consulta de NF-e Emitidas] e acione o botão [XML – Visualizar XML]. Procure pela tag <mod>dentro do grupo infNFe/ide.

 

Dicas de Correção
Altere o modelo do documento na tag <mod>dentro do grupo infNFe/ide e reenvie a nota (exemplo abaixo).","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-450
Rejeições NFE,Rejeição: 451 - Processo de emissão informado inválido. - OK,"Detalhes do Erro
A Rejeição indica que ao emitir uma NF-e o campo de processo de emissão (procEmi) está diferente de 0.

 

A SEFAZ libera os seguintes códigos para esse campo: 0=Emissão de NF-e com aplicativo do contribuinte; 1=Emissão de NF-e avulsa pelo Fisco; 2=Emissão de NF-e avulsa, pelo contribuinte com seu certificado digital, através do site do Fisco; 3=Emissão NF-e pelo contribuinte com aplicativo fornecido pelo Fisco.

 

Para emitentes que usam a emissão de nota fiscal eletrônica via sistema automatizado contratado de terceiros ou de desenvolvimento próprio, devem utilizar o código 0 para esse campo.

 

Dicas de Correção
Para resolver a Rejeição 451, verifique o campo procEmi no XML da NF-e, que deve obrigatoriamente ter o valor 0, para notas enviadas via Sistema Automatizado. ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-451
Rejeições NFE,Rejeição: 452/553 - Tipo Autorizador do Recibo diverge do Órgão Autorizador.,"Detalhes do Erro
A Rejeição indica que ao enviar uma consulta de recibo para determinando WebService o mesmo não foi o responsável pelo processamento do envio relacionado ao recibo que está se tentando consultar.

 

       Na prática, o que isso significa?

Ao fazer a consulta de recibo de uma NF-e devemos sempre estar atentos para que ela seja realizada exatamente no mesmo WebService ao qual o envio ocorreu.

 

Dicas de Correção
Para resolver a Rejeição, verifique exatamente para qual WebService está sendo enviada a requisição de consulta de recibo (tem que ser o mesmo WebService do envio), pois essa rejeição indica que está sendo solicitado informações que não foram processadas pelo WebService para qual está sendo enviada a consulta de recibo.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-452-553
Rejeições NFE,Rejeição: 453 - Ano de inutilização não pode ser superior ao Ano atual. - OK,"Detalhes do Erro
Ao tentar realizar a inutilização de uma NF-e (modelo 55), com o preenchimento do campo Ano superior ao atual, o órgão autorizador retorna à rejeição.

 

O Web service utilizado para realizar a inutilização de uma NF-e, realiza a validação de alguns campos, e um deles é o ano de ocorrência.

 

Dicas de Correção
Não é possível inutilizar a numeração de uma NF-e com preenchimento do campo ano, superior ao atual.

 

     Manual de Orientação ao Contribuinte (versão 6.00) - página 54","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-453
Rejeições NFE,Rejeição: 454 - Ano de inutilização não pode ser inferior a 2006. - OK,"Detalhes do Erro
Ao tentar realizar a inutilização de uma NF-e (modelo 55), com o preenchimento do campo Ano inferior ao ano de 2006, o órgão autorizador retorna à rejeição.

 

O Web service utilizado para realizar a inutilização de uma NF-e, realiza a validação de alguns campos, e um deles é o Ano.

 

Dicas de Correção
Não é possível inutilizar a numeração de uma NF-e com preenchimento do campo Ano, inferior a 2006, pois o projeto da NF-e entrou em vigor no ano de 2006.

 

      Manual de Orientação ao Contribuinte (versão 6.00) - página 54","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-454
Rejeições NFE,Rejeição: 455 - Órgão Autor do evento diferente da UF da Chave de Acesso.,"Detalhes do Erro
Nos casos de envio de NF-e em contingência EPEC é realizada a geração do documento a ser enviado a SEFAZ, nesta estruturação do documento as informações preenchidas são extraídas do arquivo da NF-e enviado pelo emissor.
Um dos campos preenchido é o campo ‘cOrgaoAutor’ com a informação do código da UF do emissor contido na tag ‘cUF’ do arquivo da NF-e. Caso informar um valor diferente do que consta na NF-e e na chave de acesso do documento será retornada à rejeição 455 – órgão do Autor do evento diferente da UF da Chave de Acesso.
Esta rejeição ocorre em função de que a SEFAZ valida se o código do estado enviado neste campo é igual ao código da UF contido na chave de acesso do documento.

 

Dicas de Correção
Para resolver a situação deverá ajustar a informação do campo e reenviar o evento de contingência EPEC.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-455
Rejeições NFE,Rejeição: 461 - Informado percentual de Gás Natural na mistura para produto diferente de GLP.,"Detalhes do Erro
A rejeição ocorre quando informou os campos Perc. GLP Deriv. Petróleo, Perc. Gás Nat. Nacional, Perc. Gás Nat. Importado para produto GLP (gás liquefeito de petróleo), com código ANP diferente de: 210203001.

 

       Obs: Essa informação é obrigatória para Código ANP 210203001, diferentes desse deixar os campos em branco.

 

      Segue uma breve descrição dos campos, segundo a NT:

 

Dicas de Correção
Para resolver a Rejeição 461, informe o código do produto(cProdANP) com o valor ""210203001"" quando informar os campos pGLP, pGNn ou pGNi.

 

     Exemplo da estrutura correta em XML:

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-461
Rejeições NFE,Rejeição: 465 - Número de Controle da FCI inexistente.,"Detalhes do Erro
A informação do Número da FCI é obrigatória nas operações interestaduais, conforme a Origem da Mercadoria (3, 5 ou 8), a partir de 01/10/2013, conforme legislação atual NT2013/006.

 

Dicas de Correção
Quando for emitir uma NF-e que seja obrigatório informar o FCI, Ficha de Conteúdo de Importação, deverá ser gerado por uma função padrão de geração de números aleatórios e únicos, e com registro na Resolução 13/2012 do Senado Federal e na NT2013/006.
Este padrão acaba gerando uma sequência de 36 caracteres, contendo algarismos, letras maiúsculas de ""A"" a ""F"" e o caractere de hífen. Um exemplo: B01F70AF-10BF-4B1F-848C-65FF57F616FE.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-465
Rejeições NFE,Rejeição: 466 - Evento com Tipo de Autor incompatível.,"Rejeição

A rejeição 466 significa que a nota fiscal foi rejeitada por ter um evento com tipo de autor incompatível.

O que é uma rejeição de nota fiscal? 

Uma rejeição de nota fiscal ocorre quando a nota não atende aos critérios de validação do sistema. 

Dicas

Como resolver: 

Entrar em contato com a equipe de suporte, pois se trata de um erro do sistema do emissor da nota.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-466
Rejeições NFE,Rejeição: 467 - Dados da NF-e divergentes do EPEC.,"Detalhes do Erro
Quando uma NF-e em Contingência EPEC for recebida pela Sefaz Estadual com os dados divergentes do evento EPEC registrado na Sefaz Nacional haverá a rejeição 467 - Dados da NF-e divergentes do EPEC.

 

Alguns dados que podem estar divergentes:
Data e hora de Emissão (Time Zone/Fuso Horário também deve ser verificado)
IE do Emitente
Tipo de Nota Fiscal (entrada / saída)
UF do destinatário
Identificação do destinatário (CNPJ/CPF/idEstrangeiro)
IE do Destinatário
Dados de valor (Total, ICMS e ICMS-ST)

 

Exceções e Observações
Para essa Regra de Validação não há exceções.
Abaixo algumas observações importantes:
Uma NF-e emitida em Contingência EPEC precisa ser transmitida a Sefaz Estadual imediatamente após cessar os problemas técnicos no Ambiente Autorizador da Sefaz Estadual. Nesse tipo de Contingência, primeiro é enviado o Evento EPEC para a Sefaz Nacional, que compartilhará o mesmo com o Ambiente Estadual.
Conferir a divergência dos dados da NF-e com os dados do EPEC recebido anteriormente, para os campos: IE do Emitente, Data de Emissão, Tipo de Nota Fiscal (entrada / saída), UF do destinatário, identificação do destinatário (CNPJ/CPF/idEstrangeiro), IE do Destinatário, dados de valor (Total, ICMS e ICMS-ST). Opcionalmente, a SEFAZ Autorizadora poderá informar na mensagem de erro o nome da tag da NF-e com valor divergente no EPEC.

 

Dicas de Correção

Foi emitida a NF-e em EPEC e no Ambiente Nacional o evento foi registrado com campo dhEmi igual à 2018-10-22T14:47:46-03:00. Porém ao registrar na Sefaz Regional o fuso horário da NF-e foi informado com  o valor: -02:00, e o dhEmi foi informado da seguinte forma 2018-10-22T14:47:46-02:00, nessas condições a NF-e foi rejeitada pelo motivo 467.

 

Trecho do XML do evento registrado no Ambiente Nacional:

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-467
Rejeições NFE,"Rejeição: 468 - NF-e com Tipo Emissão = 4, sem EPEC correspondente. - OK","Detalhes do Erro
Quando se gera uma Contingência EPEC de NF-e, ela deve ser transmitida a Sefaz Estadual imediatamente após cessar os problemas técnicos no Ambiente Autorizador da Sefaz Estadual. Nesse tipo de Contingência, deve-se primeiro enviar o Evento EPEC para a SEFAZ Nacional, que será responsável por compartilhar esse mesmo evento com a SEFAZ Estadual.

 

No caso dessa Contingência EPEC ter sido recebida pela SEFAZ Estadual e a SEFAZ Nacional ainda não tiver feito o compartilhamento do Evento EPEC, a SFEAZ Estadual retornará a Rejeição 468 - NF-e com Tipo Emissão = 4, sem EPEC correspondente.

 

Dicas de Correção
Para resolver a Rejeição 468: NF-e com Tipo Emissão = 4, sem EPEC correspondente, segundo a SEFAZ, basta aguardar. Esta rejeição tem o objetivo de informar que o Evento EPEC ainda não foi sincronizado entre os Servidores da SEFAZ Nacional com a SEFAZ Estadual, podendo este ser uma falha na SEFAZ Nacional ao compartilhar o Evento ou então na SEFAZ Estadual que não conseguiu receber o Evento EPEC.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-468
Rejeições NFE,Rejeição: 471 - Informado NCM=00 indevidamente. - OK,"Rejeição

A nota retorna com a Rejeição 471 quando é informado 00 no campo NCM da classificação fiscal do item.

Exemplo: 

 

Dicas

Para resolver essa rejeição é necessário validar qual o NCM correto para preencher.

Após corrigir o NCM é necessário:

Inutilizar a nota para reabrir o pedido. 

Recarregar o item no pedido.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-471
Rejeições NFE,Rejeição: 476 - Código da UF diverge da UF da primeira NF-e do Lote.- OK,"Rejeição

A rejeição ""476 - Código da UF diverge da UF da primeira NF-e do Lote"" ocorre quando um lote de notas fiscais eletrônicas (NF-e) contém notas de diferentes Unidades Federativas (UF).

O que acontece? 

Essa rejeição acontece no ambiente virtual da SEFAZ. 
A SEFAZ Virtual não autoriza lotes com NF-e de diferentes UF.
Dicas

Como resolver? 

Verifique o código da UF do emitente. 

Verifique se os WebServices configurados nos parâmetros da NF-e direcionam para a Sefaz correta.
Entre em contato com o suporte.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-476
Rejeições NFE,Rejeição: 477 - Código do órgão diverge do órgão do primeiro evento do Lote.,"Rejeição

A rejeição 477 ""Código do órgão diverge do órgão do primeiro evento do Lote"" ocorre quando um lote de NF-e contém notas de diferentes órgãos. Isso acontece quando a emissão é feita no ambiente virtual da SEFAZ. 

Como ocorre? 

Ocorre quando um lote de NF-e enviado para processamento contém notas de diferentes órgãos. 
A rejeição ocorre nos casos em que a emissão for realizada pelo ambiente da SEFAZ Virtual.
Dicas

O que fazer? 

Para resolver a rejeição, é preciso verificar se o lote de NF-e enviado para processamento contém notas de diferentes órgãos. 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-477
Rejeições NFE,Rejeição: 478 - Local da entrega não informado para faturamento direto de veículos novos.,"Detalhes do Erro
Se for deixado de informar o grupo de Entrega e sua respectiva UF, a rejeição iria ocorrer.

 

Dicas de Correção

Deve ser informado o campo UF (id:G09) do local de entrega (grupo entrega), quando informado operação de faturamento direto para consumidor de veículos novos, indicado no campo tpOP (id:J02) igual a 2.

Segundo o manual do contribuinte, a UF é necessária para validação da IEST nestas operações.

 

Segue exemplo de XML correto:

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-478
Rejeições NFE,Rejeição: 484 - Chave de Acesso com tipo de emissão diferente de 4 (posição 35 da Chave de Acesso).,"Detalhes do Erro

A rejeição 484 significa que o campo de tipo de emissão da nota fiscal está diferente de 4, o que é o código da contingência EPEC da SEFAZ. 

Você pode consultar a Central de Atendimento da SEFAZ para mais informações. 

Dicas de Correção

Para resolver esse erro, você pode: 

Alterar o valor do campo tpEmis no XML da nota fiscal
Corrigir qualquer informação equivocada no momento da emissão
Fazer uma nova emissão da nota fiscal

Se a nota fiscal for rejeitada, você pode: 

Verificar se há alguma duplicidade de nota fiscal
Corrigir a série da nota fiscal
Corrigir qualquer informação equivocada no momento da emissão
Fazer uma nova emissão da nota fiscal","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-484
Rejeições NFE,"Rejeição: 485 - Duplicidade de numeração do EPEC (Modelo, CNPJ, Série e Número).","Rejeição

A rejeição 485 significa que a numeração do EPEC (Evento Prévio de Emissão em Contingência) já foi autorizada anteriormente para o mesmo CNPJ. A rejeição é apresentada pela SEFAZ.

Causa da rejeição 

O emitente está utilizando a mesma numeração, série, modelo e tpEvent já autorizada anteriormente em EPEC para este CNPJ.
Dicas

Como evitar a rejeição 

Antes de enviar um novo documento para a SEFAZ, é recomendável consultar a situação do documento.
Evitará assim de retornar a duplicidade de evento EPEC.

 

O que é o EPEC? 

O EPEC é uma alternativa de emissão de NF-e em contingência.
Com o EPEC, é possível registrar previamente um evento com o resumo do conteúdo da NF-e que se deseja emitir.
O registro prévio do evento da NF-e permite a impressão do DANFE em papel comum.

O Portal Nacional da NF-e permite consultar os EPEC pendentes. ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-485
Rejeições NFE,Rejeição: 489 - CNPJ informado inválido (DV ou zeros).,"Detalhes do Erro
 Indica que ao realizar um requisição a um WebService da SEFAZ, o CNPJ do contribuinte utilizado não é válido. Segundo o manual é feita uma validação no dígito de controle ou zeros.

 

Dicas de Correção
Deve-se informar um CNPJ de contribuinte válido para o WebService da SEFAZ. Verifique se o dígito verificador está correto e se existem zeros a esquerda e se o mesmo possui 14 caracteres.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-489
Rejeições NFE,Rejeição: 490 - CPF informado inválido (DV ou zeros).,"Detalhes do Erro
Indica que o CPF informado possui o dígito verificador que não corresponde ao cálculo dos dígitos anteriores ou está preenchido com zeros, tornando o CPF inválido. 

 

Dicas de Correção
Verifique o campo CPF do autor do evento relacionada a NF-e (CCe, Cancelamento, etc) está informado corretamente ou se está com o dígito verificador correto.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-490
Rejeições NFE,Rejeição: 491 - O tpEvento informado inválido.,"Detalhes do Erro
Indica que ao enviar um evento para ser vinculado ao uma NF-e, o código informado no campo tpEvento deve ser um código especifico para cada tipo de evento, caso contrário a rejeição 491 irá ocorrer.

 

Segue abaixo os códigos e seus determinados eventos:

 

Manifestação Destinatário: 210200, 210210, 210220, 210240
Cancelar NF-e por Evento: 110111
Envio de Pedido de Prorrogação: 111500, 111501
Cancelar Pedido de Prorrogação: 111502, 111503
Carta de Correção Eletrônica (CC-e): 110110
Dicas de Correção
Verifique o campo tpEvento no XML do evento ao qual ser quer vincular a determinada NF-e. O campo tpEvento deve ter o valor especifico do código do evento ao qual se quer emitir.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-491
Rejeições NFE,Rejeição: 492 - O verEvento informado inválido.,"Rejeição

A rejeição 492 ""O verEvento informado inválido"" ocorre quando o campo Versão do grupo de detalhe do evento da NF-e está com um valor inválido. 

O que acontece quando uma nota fiscal é rejeitada? 

A Sefaz rejeita a nota fiscal de forma imediata
A Sefaz avisa o código de erro para correção
A nota fiscal é descartada e não é armazenada no Banco de Dados
Dicas

Como resolver uma nota fiscal rejeitada?

Inutilizar a NF com erro.
Será necessário abrir uma OC para o time de suporte.
Após correção do time de suporte, será necessário realizar o processo novamente.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-492
Rejeições NFE,Rejeição: 493 - Evento não atende o Schema XML específico.,"Detalhes do Erro
Indica que ao emitir um evento da NF-e, carta de correção eletrônica ou cancelamento, ocorreu algum problema com algum dos campos definidos pelo Schema do evento (arquivo .xsd), esse campo pode estar faltando ou estar em um formato não esperado pela SEFAZ, logo, irá ocorrer a rejeição 493. XML da CC-e da NF-e contendo todos os campos:

 

Exemplo:

 

Da forma como está esse XML a rejeição 493 irá ocorrer, pois o campo dhEvento está fora do formato esperado pelo esquema do WebService de recepção de eventos. O campo dhEvento está com o valor 2018-11-26 quando o formato esperado é AAAA-MM-DDThh:mm:ssTZD, ou seja, 2018-11-26T16:59:02-02:00. 
Dicas de Correção
Deve ser verificado se o XML do evento da NF-e (Carta de correção ou cancelamento) está dentro do Schema especificado pela SEFAZ para o determinado evento. Provavelmente algum campo está fora do padrão esperado ou faltando.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-493
Rejeições NFE,Rejeição: 494 - Chave de Acesso inexistente.,"Rejeição

Quando for emitido um Evento de Cancelamento ou Carta de Correção, que exige uma NFe autorizada e a Chave de Acesso do Documento Fiscal Eletrônico informado no Evento não existir no Banco de Dados da Sefaz, será retornado a rejeição “494 – Chave de Acesso inexistente”.

Geralmente, esse problema ocorre nas seguintes situações:

NFes emitidas em Contingência;
Eventos emitidos antes da emissão da NFe correspondente a Chave de Acesso;
Falha no processamento do Evento pela Sefaz;
NFe aguardando autorização da Sefaz.
Dicas
Como resolver

Primeiro, confirme se a NFe já existe autorizada na Sefaz Estadual de Origem. Para isso, consulte a Chave de Acesso da NFe no Portal Estadual. Se a NFe já existir autorizada nesse ambiente, basta retransmitir a NF no sistema.

Caso a consulta não esteja disponível ou ainda não tenha sido autorizada a NFe, aguarde por alguns minutos e tente novamente. Se a Sefaz do seu Estado estiver indisponível ou intermitente, é necessário aguardar até que ela volte a sua disponibilidade normal. Se o documento foi emitido em Contingência SVC, espere até que a Servidor Virtual de Contingência compartilhe a NFe com a Sefaz Estadual.

Botão de retransmissão","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-494
Rejeições NFE,Rejeição: 501 - Pedido de Cancelamento intempestivo (NF-e autorizada a mais de 7 dias).,"Rejeição

A rejeição 501 significa que o pedido de cancelamento de uma nota fiscal (NF-e) ou nota fiscal de consumidor (NFC-e) foi feito fora do prazo. 

Motivo 

O prazo para cancelamento de uma NF-e ou NFC-e é limitado a 24 horas, ou outro prazo determinado pela legislação estadual 
A rejeição ocorre quando é emitido um Evento de Cancelamento para uma NF-e ou NFC-e autorizada há mais tempo do que o prazo máximo 
Dicas

Como resolver 

Verificar se é possível solicitar o cancelamento extemporâneo à Secretaria da Fazenda (Sefaz) do seu estado 
Caso seja autorizado, é possível tentar a emissão do Evento de Cancelamento novamente 
Caso o seu estado não permita o Cancelamento Extemporâneo, pode-se emitir uma NF-e de estorno de mercadoria 

Dicas 

Para evitar rejeições, é importante monitorar os prazos de cancelamento de NF-e 
É importante implementar processos de controle e revisão para evitar erros na emissão de NF-e
Consulte o seu Consultor Tributário (Escritório de Contabilidade) para saber se a Sefaz do seu estado permite o cancelamento extemporâneo ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-501
